Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant Grams,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
shlokas-and-mantras-for-kids-illustrated-padded-board-book-simple-sanskrit-shlokas-with-english-hindi-translations-first-spiritual-book-to-teach-indian-culture-values-devotional-practices-book-for-toddlers-preschoolers-early-readers-ages-26-years,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71IwG9OhvtL._SL1500_.jpg,7,"Shlokas and Mantras for Kids – Illustrated Padded Board Book: Simple Sanskrit Shlokas with English & Hindi Translations | First Spiritual Book to Teach Indian Culture, Values & Devotional Practices | Book for Toddlers, Preschoolers & Early Readers | Ages 2–6 Years",
shlokas-and-mantras-for-kids-illustrated-padded-board-book-simple-sanskrit-shlokas-with-english-hindi-translations-first-spiritual-book-to-teach-indian-culture-values-devotional-practices-book-for-toddlers-preschoolers-early-readers-ages-26-years,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/81Lvy+UT28L._SL1500_.jpg,8,"Shlokas and Mantras for Kids – Illustrated Padded Board Book: Simple Sanskrit Shlokas with English & Hindi Translations | First Spiritual Book to Teach Indian Culture, Values & Devotional Practices | Book for Toddlers, Preschoolers & Early Readers | Ages 2–6 Years",
101-tales-the-great-panchatantra-collection-collection-of-witty-moral-stories-for-kids-for-personality-development-hardback,101 Tales The Great Panchatantra Collection - Collection of Witty Moral Stories For Kids For Personality Development (Hardback),"<p>101 Tales The Great Panchatantra Collection - Collection of Witty Moral Stories For Kids For Personality Development (Hardback)</p>
<p>This compilation of 101 tales from the Panchatantra aims to guide the young readers about wise conduct, human nature, and the right path for attaining success in life. The stories are written in simple language, which makes them easily understandable and keeps the child glued to the book for hours. Each story in the book gives advice that can be followed by children, as well as adults.</p>
<ul>
<li>Journey Through Classic Tales of Panchatantra!</li>
<li>Imparts valuable life lessons</li>
<li>Entertaining and engaging stories</li>
<li>Develops early reading skills</li>
<li>Features vibrant and detailed illustrations</li>
<li>Provides hours of screen-free entertainment and learning</li>
</ul>",,Books,"children-books, books, 1-3-years, 4-7-years, boys, gender-neutral, interactive-books, creative-books, hard-cover, story-books, panchtantra",TRUE,,,,,deny,manual,349.00,599.00,TRUE,TRUE,https://m.media-amazon.com/images/I/71My1M0AgZL._SL1500_.jpg,1,101 Tales The Great Panchatantra Collection - Collection of Witty Moral Stories For Kids For Personality Development (Hardback),active
101-tales-the-great-panchatantra-collection-collection-of-witty-moral-stories-for-kids-for-personality-development-hardback,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71Y8jP+AwlL._SL1500_.jpg,2,101 Tales The Great Panchatantra Collection - Collection of Witty Moral Stories For Kids For Personality Development (Hardback),
101-tales-the-great-panchatantra-collection-collection-of-witty-moral-stories-for-kids-for-personality-development-hardback,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/81bo73AmAYL._SL1500_.jpg,3,101 Tales The Great Panchatantra Collection - Collection of Witty Moral Stories For Kids For Personality Development (Hardback),
101-tales-the-great-panchatantra-collection-collection-of-witty-moral-stories-for-kids-for-personality-development-hardback,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71amZns+qEL._SL1500_.jpg,4,101 Tales The Great Panchatantra Collection - Collection of Witty Moral Stories For Kids For Personality Development (Hardback),
101-tales-the-great-panchatantra-collection-collection-of-witty-moral-stories-for-kids-for-personality-development-hardback,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71B2JdkmKhL._SL1500_.jpg,5,101 Tales The Great Panchatantra Collection - Collection of Witty Moral Stories For Kids For Personality Development (Hardback),
101-tales-the-great-panchatantra-collection-collection-of-witty-moral-stories-for-kids-for-personality-development-hardback,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71oA2tf56oL._SL1500_.jpg,6,101 Tales The Great Panchatantra Collection - Collection of Witty Moral Stories For Kids For Personality Development (Hardback),
101-tales-the-great-panchatantra-collection-collection-of-witty-moral-stories-for-kids-for-personality-development-hardback,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71Jl0BYFqUL._SL1500_.jpg,7,101 Tales The Great Panchatantra Collection - Collection of Witty Moral Stories For Kids For Personality Development (Hardback),
101-tales-the-great-panchatantra-collection-collection-of-witty-moral-stories-for-kids-for-personality-development-hardback,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/81oYTsHtRML._SL1500_.jpg,8,101 Tales The Great Panchatantra Collection - Collection of Witty Moral Stories For Kids For Personality Development (Hardback),
101-tales-the-great-panchatantra-collection-collection-of-witty-moral-stories-for-kids-for-personality-development-hardback,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71utB7ortvL._SL1500_.jpg,9,101 Tales The Great Panchatantra Collection - Collection of Witty Moral Stories For Kids For Personality Development (Hardback),
101-tales-the-great-panchatantra-collection-collection-of-witty-moral-stories-for-kids-for-personality-development-hardback,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71MnqW6Z4UL._SL1500_.jpg,10,101 Tales The Great Panchatantra Collection - Collection of Witty Moral Stories For Kids For Personality Development (Hardback),
101-tales-the-great-panchatantra-collection-collection-of-witty-moral-stories-for-kids-for-personality-development-hardback,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71IDNOy7RdL._SL1500_.jpg,11,101 Tales The Great Panchatantra Collection - Collection of Witty Moral Stories For Kids For Personality Development (Hardback),
101-tales-the-great-panchatantra-collection-collection-of-witty-moral-stories-for-kids-for-personality-development-hardback,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71RYdkCB54L._SL1500_.jpg,12,101 Tales The Great Panchatantra Collection - Collection of Witty Moral Stories For Kids For Personality Development (Hardback),
101-tales-the-great-panchatantra-collection-collection-of-witty-moral-stories-for-kids-for-personality-development-hardback,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/710T7oEejqL._SL1500_.jpg,13,101 Tales The Great Panchatantra Collection - Collection of Witty Moral Stories For Kids For Personality Development (Hardback),
101-tales-the-great-panchatantra-collection-collection-of-witty-moral-stories-for-kids-for-personality-development-hardback,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71r1cemgrCL._SL1500_.jpg,14,101 Tales The Great Panchatantra Collection - Collection of Witty Moral Stories For Kids For Personality Development (Hardback),
101-tales-the-great-panchatantra-collection-collection-of-witty-moral-stories-for-kids-for-personality-development-hardback,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/8142I44af9L._SL1500_.jpg,15,101 Tales The Great Panchatantra Collection - Collection of Witty Moral Stories For Kids For Personality Development (Hardback),
101-tales-the-great-panchatantra-collection-collection-of-witty-moral-stories-for-kids-for-personality-development-hardback,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/81MwvBstD1L._SL1500_.jpg,16,101 Tales The Great Panchatantra Collection - Collection of Witty Moral Stories For Kids For Personality Development (Hardback),
moral-tales-from-panchtantra-timeless-stories-for-children-from-ancient-india,Moral Tales From Panchtantra: Timeless Stories For Children From Ancient India,"<ul>
<li>Moral Tales From Panchatantra: Timeless Stories For Children From Ancient India</li>
</ul>
<p>Panchatantra has been a part of Indian folklore for many centuries and continues to enchant young readers even today.The Moral Stories from Panchatantrais a wonderful collection of six tales that aims to guide the young readers about the wise conduct of life, understanding human nature and attaining success in life.</p>
<ul>
<li>Journey Through Classic Tales of Panchatantra!</li>
<li>Imparts valuable life lessons</li>
<li>Entertaining and engaging stories</li>
<li>Develops early reading skills</li>
<li>Features vibrant and detailed illustrations</li>
<li>Provides hours of screen-free entertainment and learning</li>
</ul>",,Books,"children-books, books, 1-3-years, 4-7-years, boys, gender-neutral, interactive-books, creative-books, hard-cover, story-books, panchtantra",TRUE,,,,,deny,manual,189.00,349.00,TRUE,TRUE,https://m.media-amazon.com/images/I/61AiDeUKJrL._SL1200_.jpg,1,Moral Tales From Panchtantra: Timeless Stories For Children From Ancient India,active
moral-tales-from-panchtantra-timeless-stories-for-children-from-ancient-india,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/618ndAUqQcL._SL1200_.jpg,2,Moral Tales From Panchtantra: Timeless Stories For Children From Ancient India,
moral-tales-from-panchtantra-timeless-stories-for-children-from-ancient-india,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71yp19xF9zL._SL1200_.jpg,3,Moral Tales From Panchtantra: Timeless Stories For Children From Ancient India,
moral-tales-from-panchtantra-timeless-stories-for-children-from-ancient-india,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/61zt3NTxwJL._SL1200_.jpg,4,Moral Tales From Panchtantra: Timeless Stories For Children From Ancient India,
moral-tales-from-panchtantra-timeless-stories-for-children-from-ancient-india,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/618RNU4zGnL._SL1200_.jpg,5,Moral Tales From Panchtantra: Timeless Stories For Children From Ancient India,
moral-tales-from-panchtantra-timeless-stories-for-children-from-ancient-india,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/610BgEsUiwL._SL1200_.jpg,6,Moral Tales From Panchtantra: Timeless Stories For Children From Ancient India,
tera13-stainless-steel-christmas-cutlery-set-with-santa-and-tree-figurines-set-of-4-piece-premium-gold-plated-flatware-table-spoon-fork-set-festive-gift-box-for-christmas-set-of-4-pcs,"TERA13 Stainless Steel Christmas Cutlery Set with Santa and Tree Figurines, Set of 4 Piece Premium Gold Plated Flatware & Table, Spoon & Fork Set, Festive Gift Box for Christmas (Set of 4 Pcs)","<ul>
<li>PACKAGE INCLUDE - Set Of 4 Pcs ( 1 Set )</li>
</ul>
<p>COMPLETE SET - Includes 4 pieces of premium flatware perfect for Christmas table settings and holiday entertaining</p>
<p>PREMIUM DESIGN - Stainless steel Christmas cutlery set featuring festive Santa and Tree figurines, gold-plated finish for elegant holiday dining experience</p>
<p>EASY MAINTENANCE - Dishwasher safe construction, though hand washing is recommended for maintaining the gold-plated finish</p>
<p>GIFT-READY PRESENTATION - Comes in a festive gift box, making it an ideal Christmas present or holiday table enhancement</p>
<p>DURABLE MATERIAL- Crafted from high-quality stainless steel with polished finish, ensuring long-lasting durability and stain resistance</p>
<p>WIDE USE - Stainless steel Christmas spoon set is suitable for lunch, dinner, coffee, tea, dessert, snack, fruit, etc. for home table decoration, party and restaurant use.</p>
<p>Bring festive cheer to your dining table with this exquisite Christmas cutlery set featuring charming Santa and Christmas tree figurines. This premium 4-piece flatware set includes beautifully crafted spoons and forks with a luxurious gold-plated finish on high-quality stainless steel. Perfect for creating magical holiday memories, each piece is designed to delight both children and adults alike. The polished finish adds a touch of elegance, while the sturdy construction ensures durability for years of festive celebrations. The set comes packaged in an attractive gift box, making it an ideal Christmaspoon set for kids spoon & fork set cutlery set lunch set with figures utensil spoon set utensil set for kids spoon and fork set travel spoon fork flatware for kids stainless steel gold cutlery set gold cutlery set flatware cutlery set cutlery set with case cutlery set for gift santa cutlery set christmas cutlery set for gift christmas cutlery set santa claus cutlery christmas cutlery gold spoon set christmas gifts for kids christmas gift best christmas gift kids santa gift set best wishes gifts present. This cutlery set combines functionality with festive design, making every holiday meal special. Whether for family dinners or holiday entertaining, this set adds a magical touch to your Christmas celebrations.</p>
<p>Product descriptionBring festive cheer to your dining table with this exquisite Christmas cutlery set featuring charming Santa and Christmas tree figurines. This premium 4-piece flatware set includes beautifully crafted spoons and forks with a luxurious gold-plated finish on high-quality stainless steel. Perfect for creating magical holiday memories, each piece is designed to delight both children and adults alike. The polished finish adds a touch of elegance, while the sturdy construction ensures durability for years of festive celebrations. The set comes packaged in an attractive gift box, making it an ideal Christmaspoon set for kids spoon & fork set cutlery set lunch set with figures utensil spoon set utensil set for kids spoon and fork set travel spoon fork flatware for kids stainless steel gold cutlery set gold cutlery set flatware cutlery set cutlery set with case cutlery set for gift santa cutlery set christmas cutlery set for gift christmas cutlery set santa claus cutlery christmas cutlery gold spoon set christmas gifts for kids christmas gift best christmas gift kids santa gift set best wishes gifts present. This cutlery set combines functionality with festive design, making every holiday meal special. Whether for family dinners or holiday entertaining, this set adds a magical touch to your Christmas celebrations.</p>
<ul>
<li>2.5 out of 5 stars, 2 ratings</li>
<li>50+ bought in past month</li>
<li>One-time purchase: ₹449.0025% Savings</li>
<li>Inclusive of all taxes</li>
<li>Did you find this product summary feature useful?</li>
</ul>",,Christmas,"cutlery, christmas, festive, gifting, gender-neutral, girls, boys, 4-7-years, 8+-years, 14-and-above, trending-now",TRUE,,,,,deny,manual,449.00,599.00,TRUE,TRUE,https://m.media-amazon.com/images/I/71VBlzMHGKL._SL1500_.jpg,1,"TERA13 Stainless Steel Christmas Cutlery Set with Santa and Tree Figurines, Set of 4 Piece Premium Gold Plated Flatware & Table, Spoon & Fork Set, Festive Gift Box for Christmas (Set of 4 Pcs)",active
tera13-stainless-steel-christmas-cutlery-set-with-santa-and-tree-figurines-set-of-4-piece-premium-gold-plated-flatware-table-spoon-fork-set-festive-gift-box-for-christmas-set-of-4-pcs,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/81blnxpb7mL._SL1500_.jpg,2,"TERA13 Stainless Steel Christmas Cutlery Set with Santa and Tree Figurines, Set of 4 Piece Premium Gold Plated Flatware & Table, Spoon & Fork Set, Festive Gift Box for Christmas (Set of 4 Pcs)",
tera13-stainless-steel-christmas-cutlery-set-with-santa-and-tree-figurines-set-of-4-piece-premium-gold-plated-flatware-table-spoon-fork-set-festive-gift-box-for-christmas-set-of-4-pcs,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/718qu+T0aZL._SL1500_.jpg,3,"TERA13 Stainless Steel Christmas Cutlery Set with Santa and Tree Figurines, Set of 4 Piece Premium Gold Plated Flatware & Table, Spoon & Fork Set, Festive Gift Box for Christmas (Set of 4 Pcs)",
tera13-stainless-steel-christmas-cutlery-set-with-santa-and-tree-figurines-set-of-4-piece-premium-gold-plated-flatware-table-spoon-fork-set-festive-gift-box-for-christmas-set-of-4-pcs,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71GZvvS14fL._SL1500_.jpg,4,"TERA13 Stainless Steel Christmas Cutlery Set with Santa and Tree Figurines, Set of 4 Piece Premium Gold Plated Flatware & Table, Spoon & Fork Set, Festive Gift Box for Christmas (Set of 4 Pcs)",
tera13-stainless-steel-christmas-cutlery-set-with-santa-and-tree-figurines-set-of-4-piece-premium-gold-plated-flatware-table-spoon-fork-set-festive-gift-box-for-christmas-set-of-4-pcs,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71drTfIarGL._SL1080_.jpg,5,"TERA13 Stainless Steel Christmas Cutlery Set with Santa and Tree Figurines, Set of 4 Piece Premium Gold Plated Flatware & Table, Spoon & Fork Set, Festive Gift Box for Christmas (Set of 4 Pcs)",
moira-stainless-steel-christmas-cutlery-set-with-santa-and-tree-figurines-gift-box-silver,"Moira Stainless Steel Christmas Cutlery Set with Santa and Tree Figurines, Gift Box (Silver)","<p>Festive Gift Set: This stainless steel cutlery set with a Santa Claus and Christmas tree design makes for a delightful holiday gift.</p>
<p>Durable Stainless Steel: The spoon and fork are crafted from high-quality stainless steel, ensuring long-lasting use.</p>
<p>Vibrant Decorative Handles: The handles feature cheerful Santa Claus and Christmas tree figurines, adding a festive touch to your dining experience.</p>
<p>Convenient Gift Box: The set comes in an attractive red gift box with a transparent window, making it ready for gifting.</p>
<p>Dimensions: The spoon measures approximately 17 cm in length, and the fork measures around 18 cm.</p>
<p>Celebrate the festive season with this delightful Christmas cutlery set, featuring a jolly Santa Claus figurine and a charming Christmas tree. The set includes a golden spoon and fork, meticulously crafted from high-quality stainless steel, ensuring durability and elegance. The vibrant red and green packaging, adorned with delicate snowflake designs, adds a touch of holiday cheer to your table setting. This unique gift set is perfect for creating cherished memories with loved ones during the Christmas festivities. Embrace the spirit of the season and indulge in a delightful dining experience with this enchanting Christmas cutlery set.</p>
<p>Product descriptionCelebrate the festive season with this delightful Christmas cutlery set, featuring a jolly Santa Claus figurine and a charming Christmas tree. The set includes a golden spoon and fork, meticulously crafted from high-quality stainless steel, ensuring durability and elegance. The vibrant red and green packaging, adorned with delicate snowflake designs, adds a touch of holiday cheer to your table setting. This unique gift set is perfect for creating cherished memories with loved ones during the Christmas festivities. Embrace the spirit of the season and indulge in a delightful dining experience with this enchanting Christmas cutlery set.</p>
<ul>
<li>5.0 out of 5 stars, 7 ratings</li>
<li>100+ viewed in past week</li>
<li>No featured offers available</li>
<li>Did you find this product summary feature useful?</li>
</ul>",,Christmas,"cutlery, christmas, festive, gifting, gender-neutral, girls, boys, 4-7-years, 8+-years, 14-and-above, trending-now",TRUE,,,,,deny,manual,449.00,179.50,TRUE,TRUE,https://m.media-amazon.com/images/I/61S8Vk-YjvL._SL1171_.jpg,1,"Moira Stainless Steel Christmas Cutlery Set with Santa and Tree Figurines, Gift Box (Silver)",active
moira-stainless-steel-christmas-cutlery-set-with-santa-and-tree-figurines-gift-box-silver,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/61BJhlfLGAL._SL1024_.jpg,2,"Moira Stainless Steel Christmas Cutlery Set with Santa and Tree Figurines, Gift Box (Silver)",
moira-stainless-steel-christmas-cutlery-set-with-santa-and-tree-figurines-gift-box-silver,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/61EOXnpUQXL._SL1024_.jpg,3,"Moira Stainless Steel Christmas Cutlery Set with Santa and Tree Figurines, Gift Box (Silver)",
moira-stainless-steel-christmas-cutlery-set-with-santa-and-tree-figurines-gift-box-silver,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/61nsnTdE1PL._SL1024_.jpg,4,"Moira Stainless Steel Christmas Cutlery Set with Santa and Tree Figurines, Gift Box (Silver)",
moira-stainless-steel-christmas-cutlery-set-with-santa-and-tree-figurines-gift-box-silver,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/61KwyNtsfbL._SL1171_.jpg,5,"Moira Stainless Steel Christmas Cutlery Set with Santa and Tree Figurines, Gift Box (Silver)",
moira-stainless-steel-christmas-cutlery-set-with-santa-and-tree-figurines-gift-box-silver,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/61SOfSWmIjL._SL1024_.jpg,6,"Moira Stainless Steel Christmas Cutlery Set with Santa and Tree Figurines, Gift Box (Silver)",
barbie-signature-doll-65th-anniversary-collectible-with-blonde-hair-black-and-white-gown-sapphire-gem-earrings-and-sunglasses,"Barbie Signature Doll, 65th Anniversary Collectible with Blonde Hair, Black and White Gown, Sapphire Gem Earrings and Sunglasses","<p>​Barbie celebrates her 65th anniversary with a beautiful collectible doll that reimagines classic elements of the original Barbie doll through a lens of modern elegance.</p>
<p>She wears a black and white gown inspired by the swimsuit that the original Barbie doll wore. A fitted sweetheart bodice blooms into a voluminous striped skirt.</p>
<p>Her waterfall ponytail, cat-eye sunnies, blue eyeshadow and red lips pay homage to the first Barbie! Long black gloves add an extra touch of elegance to her stunning look.</p>
<p>Sapphire symbolizes 65th anniversaries, so Barbie doll wears sparkling sapphire ""gem"" earrings to pay tribute to this remarkable milestone.</p>
<p>Browse the entire Barbie Signature collection for more unforgettable gift ideas. Each sold separately, subject to availability.</p>
<p>This glamorous Barbie doll marks the 65th anniversary of Barbie in stunning fashion. A celebration of the icon's heritage, her commemorative look is imbued with gorgeous head-to-toe details that nod to the original Barbie doll. A vision in black and white with pops of sapphire color, she is a must-have for collectors, Barbie lovers, and fashion aficionados the world over. Includes doll stand and Certificate of Authenticity. Barbie® doll cannot stand alone. Colors and decorations may vary.</p>
<p>Product descriptionThis glamorous Barbie doll marks the 65th anniversary of Barbie in stunning fashion. A celebration of the icon's heritage, her commemorative look is imbued with gorgeous head-to-toe details that nod to the original Barbie doll. A vision in black and white with pops of sapphire color, she is a must-have for collectors, Barbie lovers, and fashion aficionados the world over. Includes doll stand and Certificate of Authenticity. Barbie® doll cannot stand alone. Colors and decorations may vary.</p>",,Dolls,"toys, dolls, barbie, 4-7-years, 8+-years, pretend-and-play, indian-doll, trending-now, trending-products, trending-now",TRUE,,,,,deny,manual,4499.00,4.00,TRUE,TRUE,https://m.media-amazon.com/images/I/81R7F0i90-L._SL1500_.jpg,1,"Barbie Signature Doll, 65th Anniversary Collectible with Blonde Hair, Black and White Gown, Sapphire Gem Earrings and Sunglasses",active
barbie-signature-doll-65th-anniversary-collectible-with-blonde-hair-black-and-white-gown-sapphire-gem-earrings-and-sunglasses,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/813biJuOTLL._SL1500_.jpg,2,"Barbie Signature Doll, 65th Anniversary Collectible with Blonde Hair, Black and White Gown, Sapphire Gem Earrings and Sunglasses",
barbie-signature-doll-65th-anniversary-collectible-with-blonde-hair-black-and-white-gown-sapphire-gem-earrings-and-sunglasses,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/81Zm2p+4u3L._SL1500_.jpg,3,"Barbie Signature Doll, 65th Anniversary Collectible with Blonde Hair, Black and White Gown, Sapphire Gem Earrings and Sunglasses",
barbie-signature-doll-65th-anniversary-collectible-with-blonde-hair-black-and-white-gown-sapphire-gem-earrings-and-sunglasses,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/81sGA8hejTL._SL1500_.jpg,4,"Barbie Signature Doll, 65th Anniversary Collectible with Blonde Hair, Black and White Gown, Sapphire Gem Earrings and Sunglasses",
barbie-signature-doll-65th-anniversary-collectible-with-blonde-hair-black-and-white-gown-sapphire-gem-earrings-and-sunglasses,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/81aQGz6KviL._SL1500_.jpg,5,"Barbie Signature Doll, 65th Anniversary Collectible with Blonde Hair, Black and White Gown, Sapphire Gem Earrings and Sunglasses",
barbie-signature-doll-65th-anniversary-collectible-with-blonde-hair-black-and-white-gown-sapphire-gem-earrings-and-sunglasses,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/81p+IgNwWZL._SL1500_.jpg,6,"Barbie Signature Doll, 65th Anniversary Collectible with Blonde Hair, Black and White Gown, Sapphire Gem Earrings and Sunglasses",
barbie-signature-doll-65th-anniversary-collectible-with-blonde-hair-black-and-white-gown-sapphire-gem-earrings-and-sunglasses,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71JxzueduHL._SL1500_.jpg,7,"Barbie Signature Doll, 65th Anniversary Collectible with Blonde Hair, Black and White Gown, Sapphire Gem Earrings and Sunglasses",
barbie-signature-doll-65th-anniversary-collectible-with-blonde-hair-black-and-white-gown-sapphire-gem-earrings-and-sunglasses,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71+xCeBEPTL._SL1400_.jpg,8,"Barbie Signature Doll, 65th Anniversary Collectible with Blonde Hair, Black and White Gown, Sapphire Gem Earrings and Sunglasses",
masha-and-the-bear-house-bear-masha-packable-109301632-masha-and-the-bear-bears-home-playset,Masha and The Bear House Bear MASHA Packable 109301632 Masha and The Bear - Bear's Home Playset,"<ul>
<li>Official Masha and The Bear Toys</li>
<li>Contains: 1 Two Story House, 1 Masha figure, 1 Bear figure, 1 set of additional accessories</li>
<li>All the accessories can be kept inside this fun scene after play time</li>
<li>Create Adventures – This play set is perfect for children to act out thier favourite scenes</li>
<li>Masha and the Bear – A must have for fans of the popular TV show</li>
</ul>",,Toys and Games,"toys, 4-7-years, girls, pretend-and-play, dolls, masha-and-the-bear, simba",TRUE,,,,,deny,manual,2190.00,2.00,TRUE,TRUE,https://m.media-amazon.com/images/I/816++U52KmL._SL1500_.jpg,1,Masha and The Bear House Bear MASHA Packable 109301632 Masha and The Bear - Bear's Home Playset,active
masha-and-the-bear-house-bear-masha-packable-109301632-masha-and-the-bear-bears-home-playset,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/61XNOqF3jsL._SL1000_.jpg,2,Masha and The Bear House Bear MASHA Packable 109301632 Masha and The Bear - Bear's Home Playset,
edu-beats-learning-drum-for-kids-educational-musical-toy-ages-12-months-multi-color,"Edu Beats Learning Drum for Kids, Educational Musical Toy, Ages 12+ Months, Multi-Color","<p>EDUCATIONAL VALUE: Features four engaging modes to help children learn alphabets, numbers, and musical instruments through interactive play and rhythm</p>
<p>MULTI-SENSORY LEARNING: Combines tactile stimulation, visual engagement, and musical elements to enhance early childhood development</p>
<p>AGE APPROPRIATE: Specially designed for children aged 12 months and above with safe, child-friendly construction and colourful design</p>
<p>INTERACTIVE FEATURES: Includes story mode, rhythm learning, and musical play options to keep children engaged while learning</p>
<p>DESIGN: Vibrant multi-coloured drum construction with easy-to-use interface, perfect for developing fine motor skills and hand-eye coordination</p>
<p>Introducing the Edu Beats Learning Drum - a colourful musical companion designed for little ones aged 12 months and above. This engaging educational toy combines learning and entertainment through multiple interactive modes. The vibrant multi-coloured drum features different learning sections that help toddlers explore alphabets, numbers, and musical instruments while developing their sensory skills. With its innovative design, children can create their own music through tapping and drumming, making learning a joyful experience. The drum offers four engaging modes including rhymes, stories, and music, perfect for early childhood development. Its tactile stimulation features enhance fine motor skills while the musical elements help develop rhythm and coordination. The sturdy construction and child-safe design make it an ideal choice for curious toddlers starting their learning journey. This versatile learning drum serves as both an educational tool and a musical instrument, providing hours of developmental play.</p>
<p>Product descriptionIntroducing the Edu Beats Learning Drum - a colourful musical companion designed for little ones aged 12 months and above. This engaging educational toy combines learning and entertainment through multiple interactive modes. The vibrant multi-coloured drum features different learning sections that help toddlers explore alphabets, numbers, and musical instruments while developing their sensory skills. With its innovative design, children can create their own music through tapping and drumming, making learning a joyful experience. The drum offers four engaging modes including rhymes, stories, and music, perfect for early childhood development. Its tactile stimulation features enhance fine motor skills while the musical elements help develop rhythm and coordination. The sturdy construction and child-safe design make it an ideal choice for curious toddlers starting their learning journey. This versatile learning drum serves as both an educational tool and a musical instrument, providing hours of developmental play.</p>",,Toys and Games,"1-3-years, 4-7-years, musical-toys, learning-toys, learning, educational, music, phymes, light-and-sound, gender-neutral, baby-products, baby-toys",TRUE,,,,,deny,manual,1799.00,2.00,TRUE,TRUE,https://m.media-amazon.com/images/I/51PC1fXRMSL._SL1067_.jpg,1,"Edu Beats Learning Drum for Kids, Educational Musical Toy, Ages 12+ Months, Multi-Color",active
dancing-jellyfish-toy-light-up-musical-octopus-with-360-rotating-tentacles-interactive-educational-kids-toy-dancing-jelly-fish-random-colour,"Dancing Jellyfish Toy, Light-up Musical Octopus with 360° Rotating Tentacles, Interactive Educational Kids Toy Dancing Jelly Fish - Random Colour","<p>INTERACTIVE DESIGN: Features a charming jellyfish character with glasses that dances and moves its tentacles in 360-degree rotation while playing music</p>
<p>SMART MOVEMENT: Auto-avoid crawling functionality allows the jellyfish to navigate and explore surfaces intelligently</p>
<p>ENGAGING FEATURES: Equipped with colourful LED lights and musical capabilities that create an enchanting atmosphere during play</p>
<p>EDUCATIONAL VALUE: Promotes sensory development and creativity through interactive movement, lights, and musical elements</p>
<p>STRESS RELIEF TOY: Perfect for both children and adults as an entertaining desk companion that combines movement, lights, and music</p>",,Toys and Games,"1-3-years, 4-7-years, musical-toys, learning-toys, music, phymes, light-and-sound, gender-neutral, baby-products, baby-toys, gender-neutral",TRUE,,,,,deny,manual,894.00,1.00,TRUE,TRUE,https://m.media-amazon.com/images/I/71612BbPFsL._SL1500_.jpg,1,"Dancing Jellyfish Toy, Light-up Musical Octopus with 360° Rotating Tentacles, Interactive Educational Kids Toy Dancing Jelly Fish - Random Colour",active
